ENSG	ω_lower	ω	ω_upper	ω0_lower	ω0	ω0_upper	ωA_phy	category	TR_ID_Homo_sapiens	TR_ID_Chlorocebus_sabaeus	TR_ID_Bos_taurus	TR_ID_Equus_caballus	TR_ID_Ovis_aries	TR_ID_Capra_hircus	TR_ID_Canis_familiaris
ENSG00000163701_IL17RE	0.381592	0.4031	0.426699	0.420531	0.440608	0.462011	-0.037507999999999986	unclassified	ENST00000421412	ENSCSAT00000008539	ENSBTAT00000014373	ENSECAT00000015377	ENSOART00000006181	XM_018066844.1	ENSCAFT00000008477
ENSG00000163702_IL17RC	0.293951	0.308991	0.32336	0.351243	0.367287	0.383987	-0.05829599999999996	unclassified	ENST00000295981	ENSCSAT00000008482	ENSBTAT00000061562	ENSECAT00000009909	ENSOART00000006019	XM_018066830.1	ENSCAFT00000008459
ENSG00000163703_CRELD1	0.111744	0.122219	0.133391	0.135375	0.150321	0.165823	-0.028102000000000016	unclassified	ENST00000326434	ENSCSAT00000008444	ENSBTAT00000014377	ENSECAT00000015813	ENSOART00000005955	XM_005695620.2	ENSCAFT00000036518
ENSG00000163704_PRRT3	0.291705	0.304254	0.317033	0.372198	0.385823	0.400922	-0.081569	unclassified	ENST00000295984	ENSCSAT00000008424	ENSBTAT00000014379	ENSECAT00000015237	ENSOART00000005899	XM_018066829.1	ENSCAFT00000008401
ENSG00000163705_FANCD2OS	0.0992502	0.114495	0.130856	0.169159	0.195062	0.224033	-0.08056700000000001	unclassified	ENST00000524279	ENSCSAT00000018899	ENSBTAT00000013313	ENSECAT00000019202	ENSOART00000005565	XM_018066745.1	ENSCAFT00000049489
ENSG00000163710_PCOLCE2	0.118376	0.129649	0.141638	0.158264	0.172855	0.188027	-0.04320600000000002	unclassified	ENST00000295992	ENSCSAT00000009397	ENSBTAT00000021330	ENSECAT00000021960	ENSOART00000006448	XM_018049534.1	ENSCAFT00000044775
ENSG00000163714_U2SURP	0.0320156	0.0357283	0.0397385	0.04579	0.0522414	0.0594317	-0.016513100000000003	unclassified	ENST00000473835	ENSCSAT00000009437	ENSBTAT00000012063	ENSECAT00000024255	ENSOART00000006397	XM_005675479.3	ENSCAFT00000012763
ENSG00000163719_MTMR14	0.103936	0.112379	0.121777	0.134708	0.14717	0.159833	-0.03479099999999999	unclassified	ENST00000296003	ENSCSAT00000008794	ENSBTAT00000052053	ENSECAT00000022287	ENSOART00000007248	XM_013973420.2	ENSCAFT00000008800
ENSG00000163728_TTC14	0.190303	0.202955	0.215434	0.217117	0.230166	0.242763	-0.027211000000000013	unclassified	ENST00000296015	ENSCSAT00000011200	ENSBTAT00000002554	ENSECAT00000015532	ENSOART00000022534	XM_018047524.1	ENSCAFT00000018293
ENSG00000163736_PPBP	0.590221	0.670382	0.766073	0.420788	0.462935	0.507426	0.20744700000000005	adaptive	ENST00000296028	ENSCSAT00000002796	ENSBTAT00000046001	ENSECAT00000013150	ENSOART00000015973	XM_005681750.3	ENSCAFT00000048323
ENSG00000163738_MTHFD2L	0.114704	0.126102	0.13918	0.167506	0.184761	0.202678	-0.05865900000000002	unclassified	ENST00000395759	ENSCSAT00000002771	ENSBTAT00000061329	ENSECAT00000029050	ENSOART00000016194	XM_018049583.1	ENSCAFT00000043564
ENSG00000163743_RCHY1	0.0966466	0.109747	0.12458	0.114904	0.133138	0.150328	-0.02339100000000001	unclassified	ENST00000324439	ENSCSAT00000002745	ENSBTAT00000009461	ENSECAT00000017128	ENSOART00000016621	XM_005681763.3	ENSCAFT00000047092
ENSG00000163749_CCDC158	0.125061	0.131811	0.138337	0.173613	0.18405	0.194338	-0.05223899999999998	unclassified	ENST00000388914	ENSCSAT00000002638	ENSBTAT00000016131	ENSECAT00000020829	ENSOART00000018701	XM_018049604.1	ENSCAFT00000013696
ENSG00000163751_CPA3	0.298187	0.318814	0.339979	0.318493	0.339609	0.361083	-0.020795000000000008	nearly-neutral	ENST00000296046	ENSCSAT00000009520	ENSBTAT00000019982	Null	ENSOART00000005753	XM_005675465.3	ENSCAFT00000013074
ENSG00000163754_GYG1	0.148078	0.161838	0.176729	0.156657	0.172701	0.19082	-0.010862999999999984	nearly-neutral	ENST00000345003	ENSCSAT00000009527	ENSBTAT00000002261	ENSECAT00000024904	ENSOART00000005716	XM_018049119.1	ENSCAFT00000013095
ENSG00000163755_HPS3	0.195028	0.203213	0.212259	0.265083	0.277078	0.287928	-0.07386499999999999	unclassified	ENST00000296051	ENSCSAT00000009549	ENSBTAT00000003112	ENSECAT00000008712	ENSOART00000005574	XM_013965835.2	ENSCAFT00000013208
ENSG00000163781_TOPBP1	0.25712	0.266801	0.276704	0.292079	0.302367	0.311758	-0.035565999999999987	unclassified	ENST00000260810	ENSCSAT00000008751	ENSBTAT00000000686	ENSECAT00000016925	ENSOART00000009353	XM_005675555.3	ENSCAFT00000010420
ENSG00000163785_RYK	0.0415975	0.05036	0.0626425	0.040547	0.0486237	0.0576052	0.0017363000000000031	unclassified	ENST00000620660	ENSCSAT00000008815	Null	ENSECAT00000008925	ENSOART00000009043	XM_018051054.1	ENSCAFT00000010802
ENSG00000163788_SNRK	0.0698168	0.0750035	0.0812738	0.0769366	0.0845927	0.0931831	-0.009589200000000006	unclassified	ENST00000454177	ENSCSAT00000014804	ENSBTAT00000030970	ENSECAT00000007045	ENSOART00000004360	XM_018066943.1	ENSCAFT00000007233
ENSG00000163792_TCF23	0.323169	0.351851	0.385909	0.427212	0.460194	0.489274	-0.10834299999999997	unclassified	ENST00000296096	ENSCSAT00000007708	ENSBTAT00000019716	ENSECAT00000022715	ENSOART00000020874	XM_005686914.3	ENSCAFT00000046022
ENSG00000163793_DNAJC5G	0.31031	0.34385	0.380414	0.244257	0.270131	0.298002	0.07371899999999998	adaptive	ENST00000296097	ENSCSAT00000007784	ENSBTAT00000024305	ENSECAT00000011059	ENSOART00000020954	XM_018054774.1	ENSCAFT00000048303
ENSG00000163794_UCN	0.247358	0.282008	0.322523	0.276795	0.312774	0.351805	-0.030766000000000016	nearly-neutral	ENST00000296099	ENSCSAT00000019549	ENSBTAT00000024314	ENSECAT00000000909	ENSOART00000021235	XM_018055512.1	ENSCAFT00000035937
ENSG00000163795_ZNF513	0.0907026	0.100955	0.112364	0.123742	0.137583	0.152987	-0.03662800000000001	unclassified	ENST00000323703	ENSCSAT00000007918	ENSBTAT00000025999	ENSECAT00000009046	ENSOART00000021021	XM_005686890.3	ENSCAFT00000007894
ENSG00000163803_PLB1	0.432647	0.44618	0.459977	0.368622	0.377933	0.387943	0.068247	adaptive	ENST00000327757	ENSCSAT00000008368	ENSBTAT00000024845	ENSECAT00000020562	ENSOART00000021258	XM_013967846.2	ENSCAFT00000008431
ENSG00000163806_SPDYA	0.202892	0.22723	0.252453	0.245666	0.271408	0.2968	-0.044177999999999995	unclassified	ENST00000379579	Null	ENSBTAT00000044419	ENSECAT00000002976	ENSOART00000021289	XM_005686857.3	ENSCAFT00000047809
ENSG00000163807_KIAA1143	0.171848	0.194411	0.22062	0.254681	0.285271	0.318178	-0.09086	unclassified	ENST00000296121	ENSCSAT00000014686	ENSBTAT00000022233	ENSECAT00000026712	ENSOART00000005071	XM_005695607.2	ENSCAFT00000022429
ENSG00000163808_KIF15	0.176967	0.184116	0.191605	0.245657	0.255543	0.26526	-0.07142700000000002	unclassified	ENST00000326047	ENSCSAT00000014545	ENSBTAT00000060943	ENSECAT00000016447	ENSOART00000005210	XM_013973464.2	ENSCAFT00000022406
ENSG00000163811_WDR43	0.144352	0.154405	0.165113	0.176168	0.18859	0.201358	-0.03418500000000002	unclassified	ENST00000407426	ENSCSAT00000008747	ENSBTAT00000024220	ENSECAT00000025709	ENSOART00000021309	XM_005686855.3	ENSCAFT00000008476
ENSG00000163812_ZDHHC3	0.0679427	0.0767251	0.0876774	0.0812786	0.0939501	0.107834	-0.01722499999999999	unclassified	ENST00000342790	ENSCSAT00000014501	Null	ENSECAT00000010463	ENSOART00000012351	XM_018067003.1	ENSCAFT00000022339
ENSG00000163814_CDCP1	0.247139	0.259651	0.271507	0.263615	0.276413	0.288487	-0.016762	unclassified	ENST00000296129	ENSCSAT00000014437	ENSBTAT00000065511	ENSECAT00000027151	ENSOART00000011891	XM_018038392.1	ENSCAFT00000022292
ENSG00000163815_CLEC3B	0.183946	0.204834	0.227926	0.172557	0.196564	0.220852	0.00827	nearly-neutral	ENST00000296130	ENSCSAT00000014440	ENSBTAT00000024391	ENSECAT00000006216	ENSOART00000012097	XM_018067001.1	ENSCAFT00000022297
ENSG00000163817_SLC6A20	0.132477	0.143184	0.154161	0.111525	0.121048	0.130933	0.022136000000000003	adaptive	ENST00000358525	ENSCSAT00000014366	ENSBTAT00000044390	ENSECAT00000022930	ENSOART00000010678	XM_018038324.1	ENSCAFT00000022142
ENSG00000163820_FYCO1	0.288845	0.299166	0.309088	0.309616	0.319762	0.329657	-0.020596000000000003	unclassified	ENST00000535325	ENSCSAT00000014347	ENSBTAT00000063071	ENSECAT00000014408	ENSOART00000009958	XM_018067083.1	ENSCAFT00000022002
ENSG00000163825_RTP3	0.39926	0.441306	0.485455	0.371121	0.400082	0.431937	0.04122399999999998	unclassified	ENST00000296142	ENSCSAT00000014332	ENSBTAT00000024988	ENSECAT00000022262	ENSOART00000009093	XM_005696031.3	ENSCAFT00000045497
ENSG00000163827_LRRC2	0.168772	0.181315	0.195632	0.183013	0.196922	0.212966	-0.01560700000000001	unclassified	ENST00000395905	ENSCSAT00000014329	ENSBTAT00000044459	ENSECAT00000021008	ENSOART00000008973	XM_018038403.1	ENSCAFT00000021754
ENSG00000163832_ELP6	0.199536	0.217672	0.236	0.213508	0.234212	0.255344	-0.01654	nearly-neutral	ENST00000296149	ENSCSAT00000014092	ENSBTAT00000015255	ENSECAT00000025814	ENSOART00000003865	XM_005696017.3	ENSCAFT00000020913
ENSG00000163833_FBXO40	0.209239	0.222324	0.234751	0.225146	0.238388	0.251166	-0.016063999999999995	unclassified	ENST00000338040	ENSCSAT00000005311	ENSBTAT00000019285	ENSECAT00000014087	ENSOART00000021807	XM_018044230.1	ENSCAFT00000018263
ENSG00000163840_DTX3L	0.728844	0.762592	0.799852	0.508058	0.522377	0.536559	0.24021500000000007	adaptive	ENST00000296161	ENSCSAT00000005451	ENSBTAT00000013108	ENSECAT00000009985	ENSOART00000021942	XM_018045665.1	ENSCAFT00000018969
ENSG00000163848_ZNF148	0.044257	0.0498847	0.0558349	0.0705601	0.0801615	0.0903896	-0.0302768	unclassified	ENST00000360647	ENSCSAT00000006019	ENSBTAT00000000628	ENSECAT00000014295	ENSOART00000002250	XM_018045911.1	ENSCAFT00000019987
ENSG00000163864_NMNAT3	0.243107	0.265043	0.290667	0.209062	0.230899	0.250964	0.03414399999999998	unclassified	ENST00000296202	ENSCSAT00000009258	ENSBTAT00000065556	ENSECAT00000023395	ENSOART00000007560	XM_018049838.1	ENSCAFT00000012190
ENSG00000163866_SMIM12	0.0311131	0.0429712	0.0560544	0.048597	0.068446	0.0903209	-0.025474800000000006	unclassified	ENST00000521580	ENSCSAT00000017456	ENSBTAT00000018920	ENSECAT00000025151	ENSOART00000000535	XM_018041217.1	ENSCAFT00000005797
ENSG00000163870_TPRA1	0.0659651	0.073715	0.0822514	0.08614	0.0990368	0.111964	-0.02532179999999999	unclassified	ENST00000450633	ENSCSAT00000006507	ENSBTAT00000043569	ENSECAT00000017231	ENSOART00000007824	XM_018044359.1	ENSCAFT00000006473
ENSG00000163872_YEATS2	0.128856	0.135072	0.141442	0.163143	0.171352	0.17998	-0.03628000000000001	unclassified	ENST00000305135	ENSCSAT00000011366	ENSBTAT00000019219	ENSECAT00000009093	ENSOART00000022492	XM_018047371.1	ENSCAFT00000018941
ENSG00000163873_GRIK3	0.013708	0.0156845	0.0181192	0.0215846	0.0258822	0.0305656	-0.0101977	unclassified	ENST00000373091	ENSCSAT00000017428	ENSBTAT00000012214	ENSECAT00000011394	ENSOART00000021503	XM_018041765.1	ENSCAFT00000048003
ENSG00000163874_ZC3H12A	0.175696	0.185591	0.196321	0.230599	0.245249	0.259192	-0.05965799999999999	unclassified	ENST00000373087	ENSCSAT00000017427	ENSBTAT00000015041	ENSECAT00000009761	ENSOART00000021517	XM_018041789.1	ENSCAFT00000005288
ENSG00000163875_MEAF6	0.0307563	0.0393072	0.0493184	0.0597821	0.0750905	0.0930357	-0.035783300000000004	unclassified	ENST00000373075	ENSCSAT00000017426	ENSBTAT00000033241	ENSECAT00000024079	ENSOART00000021520	XM_018041803.1	ENSCAFT00000005287
ENSG00000163877_SNIP1	0.131168	0.142515	0.155275	0.175325	0.189431	0.203144	-0.046915999999999985	unclassified	ENST00000296215	ENSCSAT00000017425	ENSBTAT00000022416	ENSECAT00000023328	ENSOART00000021526	XM_005678684.3	ENSCAFT00000005285
ENSG00000163879_DNALI1	0.0532388	0.061644	0.0703202	0.0784102	0.0912963	0.104879	-0.0296523	unclassified	ENST00000296218	ENSCSAT00000017424	ENSBTAT00000003346	ENSECAT00000019517	ENSOART00000021530	XM_005678683.3	ENSCAFT00000005283
ENSG00000163884_KLF15	0.152967	0.165001	0.177471	0.201183	0.218159	0.235556	-0.05315799999999998	unclassified	ENST00000296233	ENSCSAT00000006086	ENSBTAT00000043695	ENSECAT00000022396	ENSOART00000007361	Null	ENSCAFT00000006125
ENSG00000163885_CFAP100	0.390546	0.413304	0.43871	0.320427	0.334989	0.350534	0.07831500000000002	adaptive	ENST00000505024	ENSCSAT00000006096	ENSBTAT00000025850	ENSECAT00000022409	ENSOART00000009435	XM_018067115.1	ENSCAFT00000006137
ENSG00000163888_CAMK2N2	0.0200053	0.0380033	0.063995	0.0277873	0.0484605	0.0756069	-0.0104572	unclassified	ENST00000296238	ENSCSAT00000011770	ENSBTAT00000007431	Null	Null	XM_018047266.1	ENSCAFT00000019972
ENSG00000163898_LIPH	0.259952	0.276089	0.292577	0.242836	0.257827	0.273336	0.018262	unclassified	ENST00000296252	ENSCSAT00000012094	ENSBTAT00000036044	ENSECAT00000019646	ENSOART00000022401	XM_018046979.1	ENSCAFT00000021022
ENSG00000163900_TMEM41A	0.138421	0.15374	0.170152	0.175828	0.196475	0.216356	-0.04273500000000002	unclassified	ENST00000421852	ENSCSAT00000012087	ENSBTAT00000022752	ENSECAT00000015061	ENSOART00000022404	XM_018046988.1	ENSCAFT00000020992
ENSG00000163902_RPN1	0.0840591	0.0913819	0.0989877	0.104956	0.114916	0.12507	-0.023534100000000002	unclassified	ENST00000296255	ENSCSAT00000006678	Null	ENSECAT00000004045	ENSOART00000008917	XM_018067224.1	ENSCAFT00000006670
ENSG00000163904_SENP2	0.190963	0.206432	0.22163	0.225699	0.242246	0.259184	-0.035813999999999985	unclassified	ENST00000296257	Null	ENSBTAT00000002296	ENSECAT00000011795	ENSOART00000022397	XM_018046946.1	ENSCAFT00000021067
ENSG00000163913_IFT122	0.0993316	0.105009	0.110804	0.119683	0.127702	0.136057	-0.022693000000000005	unclassified	ENST00000296266	ENSCSAT00000007123	ENSBTAT00000036487	ENSECAT00000017323	ENSOART00000015758	XM_018038209.1	ENSCAFT00000007816
ENSG00000163914_RHO	0.0653739	0.0721387	0.0799271	0.0467843	0.0543411	0.0631408	0.017797599999999997	adaptive	ENST00000296271	ENSCSAT00000007142	ENSBTAT00000001730	ENSECAT00000014378	ENSOART00000015554	XM_018066700.1	ENSCAFT00000007461
ENSG00000163918_RFC4	0.0953031	0.106361	0.118255	0.133604	0.147545	0.164792	-0.04118400000000001	unclassified	ENST00000296273	ENSCSAT00000007289	ENSBTAT00000045810	ENSECAT00000024262	ENSOART00000022343	XM_005675153.3	ENSCAFT00000021708
ENSG00000163930_BAP1	0.0762452	0.0822657	0.0886858	0.092146	0.100891	0.109354	-0.018625299999999997	unclassified	ENST00000460680	ENSCSAT00000011567	ENSBTAT00000064109	ENSECAT00000022311	Null	XM_018038288.1	ENSCAFT00000035819
ENSG00000163931_TKT	0.0675514	0.0731057	0.0787523	0.0791127	0.0881085	0.0972637	-0.01500280000000001	unclassified	ENST00000423516	ENSCSAT00000011143	ENSBTAT00000004892	ENSECAT00000007165	ENSOART00000018209	XM_018067049.1	ENSCAFT00000013737
ENSG00000163932_PRKCD	0.0970592	0.103809	0.111774	0.0886174	0.0974579	0.105847	0.006351099999999998	nearly-neutral	ENST00000394729	ENSCSAT00000011151	ENSBTAT00000011487	ENSECAT00000025287	ENSOART00000000164	XM_018067050.1	ENSCAFT00000013836
ENSG00000163935_SFMBT1	0.104025	0.110853	0.117843	0.136337	0.146981	0.15708	-0.03612800000000001	unclassified	ENST00000394752	ENSCSAT00000011173	ENSBTAT00000061279	ENSECAT00000007196	ENSOART00000000491	XM_018038235.1	ENSCAFT00000013955
ENSG00000163938_GNL3	0.363683	0.385333	0.409113	0.366865	0.384335	0.401088	0.0009979999999999989	nearly-neutral	ENST00000418458	ENSCSAT00000011407	ENSBTAT00000019339	ENSECAT00000015819	ENSOART00000002687	XM_005695869.3	ENSCAFT00000014305
ENSG00000163939_PBRM1	0.0438148	0.0472605	0.0506288	0.0563029	0.0613594	0.0667965	-0.014098900000000004	unclassified	ENST00000296302	ENSCSAT00000011428	ENSBTAT00000019672	ENSECAT00000004087	ENSOART00000002985	XM_018066709.1	ENSCAFT00000014524
ENSG00000163945_UVSSA	0.242402	0.25535	0.268731	0.293682	0.307826	0.320867	-0.05247599999999997	unclassified	ENST00000511216	ENSCSAT00000013690	ENSBTAT00000016697	ENSECAT00000012757	ENSOART00000018134	XM_018049863.1	ENSCAFT00000023878
ENSG00000163946_FAM208A	0.289167	0.302131	0.315436	0.304695	0.31609	0.328173	-0.013959	unclassified	ENST00000355628	ENSCSAT00000010920	ENSBTAT00000026317	ENSECAT00000010119	ENSOART00000016338	XM_013973573.2	ENSCAFT00000045450
ENSG00000163947_ARHGEF3	0.0646343	0.0709997	0.0783162	0.0823802	0.0917115	0.102491	-0.020711800000000002	unclassified	ENST00000338458	ENSCSAT00000010899	ENSBTAT00000018734	ENSECAT00000016201	ENSOART00000016112	XM_018038211.1	ENSCAFT00000012861
ENSG00000163950_SLBP	0.100822	0.113807	0.128228	0.137168	0.154877	0.174082	-0.04106999999999998	unclassified	ENST00000318386	ENSCSAT00000013699	ENSBTAT00000001753	ENSECAT00000012191	ENSOART00000017522	XM_018049807.1	ENSCAFT00000023830
ENSG00000163956_LRPAP1	0.13437	0.145213	0.157796	0.156847	0.170601	0.184313	-0.025387999999999994	unclassified	ENST00000500728	ENSCSAT00000014036	ENSBTAT00000000081	ENSECAT00000015806	ENSOART00000014533	XM_018049797.1	ENSCAFT00000023207
ENSG00000163958_ZDHHC19	0.280421	0.304584	0.33267	0.314065	0.338217	0.364255	-0.03363299999999997	unclassified	ENST00000296326	ENSCSAT00000006609	ENSBTAT00000028676	Null	ENSOART00000022116	XM_013963477.2	ENSCAFT00000020550
ENSG00000163959_SLC51A	0.246514	0.264672	0.283195	0.227244	0.244342	0.263062	0.020330000000000015	unclassified	ENST00000296327	ENSCSAT00000006625	ENSBTAT00000016384	ENSECAT00000024815	ENSOART00000022122	XM_005675061.3	ENSCAFT00000020561
ENSG00000163960_UBXN7	0.0491466	0.0560195	0.0634195	0.0601483	0.0695518	0.0799822	-0.013532299999999997	unclassified	ENST00000296328	ENSCSAT00000006659	ENSBTAT00000009970	ENSECAT00000008694	ENSOART00000022136	XM_018046200.1	ENSCAFT00000020639
ENSG00000163961_RNF168	0.425448	0.45094	0.477153	0.467114	0.487759	0.509064	-0.03681899999999999	unclassified	ENST00000318037	ENSCSAT00000006662	Null	ENSECAT00000007069	Null	XM_013963516.2	ENSCAFT00000020652
ENSG00000163964_PIGX	0.323607	0.35377	0.38979	0.35814	0.386326	0.413331	-0.03255600000000003	unclassified	ENST00000296333	ENSCSAT00000006695	ENSBTAT00000063541	ENSECAT00000027013	Null	XM_013963551.2	ENSCAFT00000020696
ENSG00000163975_MELTF	0.158407	0.16772	0.176826	0.185135	0.19776	0.209877	-0.030039999999999983	unclassified	ENST00000296350	ENSCSAT00000006783	ENSBTAT00000046533	ENSECAT00000011307	ENSOART00000022183	XM_013963597.2	ENSCAFT00000020821
ENSG00000163982_OTOP1	0.173041	0.184348	0.196435	0.200217	0.212703	0.224561	-0.02835499999999999	unclassified	ENST00000296358	ENSCSAT00000014375	ENSBTAT00000004759	ENSECAT00000010812	ENSOART00000008440	XM_005681964.3	ENSCAFT00000024815
ENSG00000163995_ABLIM2	0.115771	0.124635	0.134902	0.144534	0.15576	0.166411	-0.031125000000000014	unclassified	ENST00000545242	ENSCSAT00000014099	ENSBTAT00000021189	ENSECAT00000017786	ENSOART00000013233	XM_018049779.1	ENSCAFT00000023075
ENSG00000164002_EXO5	0.278747	0.301221	0.324189	0.321881	0.343939	0.367195	-0.04271799999999998	unclassified	ENST00000358527	ENSCSAT00000018398	ENSBTAT00000000690	ENSECAT00000004813	ENSOART00000022066	Null	ENSCAFT00000039401
ENSG00000164007_CLDN19	0.0493749	0.0575767	0.0660202	0.0645585	0.078036	0.0924236	-0.020459299999999993	unclassified	ENST00000296387	ENSCSAT00000017364	ENSBTAT00000023107	ENSECAT00000022815	ENSOART00000022269	XM_018042677.1	ENSCAFT00000004009
ENSG00000164008_C1orf50	0.23575	0.262839	0.293197	0.275028	0.304699	0.332207	-0.04186000000000001	unclassified	ENST00000372525	ENSCSAT00000017362	ENSBTAT00000023118	ENSECAT00000022827	ENSOART00000022280	XM_005678598.3	ENSCAFT00000003968
ENSG00000164010_ERMAP	0.306971	0.325349	0.345894	0.320348	0.337056	0.353633	-0.011707000000000023	nearly-neutral	ENST00000372517	ENSCSAT00000017360	Null	ENSECAT00000013770	ENSOART00000022291	XM_013962924.2	ENSCAFT00000003962
ENSG00000164011_ZNF691	0.159321	0.176029	0.193197	0.201857	0.225663	0.248908	-0.04963400000000001	unclassified	ENST00000372502	ENSCSAT00000017359	ENSBTAT00000021332	ENSECAT00000013570	ENSOART00000010547	XM_005678592.3	ENSCAFT00000003952
ENSG00000164023_SGMS2	0.0419543	0.0479282	0.0538997	0.0608996	0.0700841	0.079823	-0.0221559	unclassified	ENST00000394684	ENSCSAT00000002007	ENSBTAT00000022353	ENSECAT00000023042	ENSOART00000009357	XM_018049235.1	ENSCAFT00000017799
ENSG00000164024_METAP1	0.0283466	0.0338522	0.0398388	0.0440732	0.0535133	0.0641282	-0.0196611	unclassified	ENST00000296411	ENSCSAT00000002151	ENSBTAT00000021303	ENSECAT00000018959	ENSOART00000017216	XM_018049294.1	ENSCAFT00000016381
ENSG00000164031_DNAJB14	0.0792399	0.0882126	0.0986625	0.108673	0.120881	0.134639	-0.0326684	unclassified	ENST00000442697	ENSCSAT00000002115	ENSBTAT00000005799	ENSECAT00000008640	ENSOART00000015279	XM_018049274.1	ENSCAFT00000016865
ENSG00000164035_EMCN	0.744785	0.811773	0.885381	0.527378	0.556078	0.583868	0.255695	adaptive	ENST00000296420	ENSCSAT00000002110	ENSBTAT00000048484	ENSECAT00000024297	ENSOART00000014902	XM_005681371.3	ENSCAFT00000044650
ENSG00000164037_SLC9B1	0.572016	0.606827	0.642919	0.376559	0.394668	0.413365	0.212159	adaptive	ENST00000296422	ENSCSAT00000002072	ENSBTAT00000027774	ENSECAT00000013520	ENSOART00000013026	XM_005681361.3	ENSCAFT00000038386
ENSG00000164038_SLC9B2	0.240579	0.2553	0.271605	0.269853	0.28593	0.303425	-0.03062999999999999	unclassified	ENST00000362026	ENSCSAT00000002068	ENSBTAT00000012761	ENSECAT00000010873	ENSOART00000012826	XM_013964488.2	ENSCAFT00000017178
ENSG00000164039_BDH2	0.0883096	0.0998238	0.112109	0.111096	0.127164	0.144221	-0.027340199999999995	unclassified	ENST00000296424	ENSCSAT00000002065	ENSBTAT00000003277	ENSECAT00000010259	ENSOART00000012600	XM_018049255.1	ENSCAFT00000017194
ENSG00000164040_PGRMC2	0.112362	0.133335	0.155521	0.136686	0.161477	0.188987	-0.028142	unclassified	ENST00000520121	ENSCSAT00000001597	ENSBTAT00000014390	ENSECAT00000026349	ENSOART00000016567	XM_005691261.3	ENSCAFT00000038671
ENSG00000164045_CDC25A	0.16843	0.182137	0.198887	0.221336	0.236074	0.251689	-0.05393700000000001	unclassified	ENST00000302506	ENSCSAT00000014014	ENSBTAT00000012611	ENSECAT00000017427	ENSOART00000002573	XM_005696119.3	ENSCAFT00000020522
